Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf
2833,3363,Pave,Lvl,Inside,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,GasA,Y,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2,TA,Y,0,40,0,0,0,0,2006,160,Reg,130000,0,2,0.0,40
1707,13615,Pave,HLS,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,GasA,Y,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,3,TA,Y,158,105,0,0,0,0,2007,20,IR1,372000,0,6,0.0,263
2428,3013,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1362.0,GasA,Y,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,142,20,0,0,0,0,2006,120,Reg,213490,0,6,0.0,162
242,17485,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,1508.0,GasA,Y,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,Attchd,2,TA,Y,0,0,0,0,0,0,2010,20,IR2,308030,0,6,1.0,0
1564,23730,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1840.0,GasA,Y,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,3,TA,Y,0,46,192,0,0,0,2008,20,IR2,300000,0,6,1.0,238
2613,8910,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,655.0,GasA,Y,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,BuiltIn,2,TA,Y,0,0,192,0,0,0,2006,20,Reg,159500,0,6,0.5,192
2832,2522,Pave,Lvl,Inside,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,GasA,Y,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2,TA,Y,0,40,0,0,0,0,2006,160,Reg,137500,0,2,0.0,40
2459,8688,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,GasA,Y,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,3,TA,Y,208,59,0,0,0,0,2006,20,Reg,232000,0,6,0.0,267
1360,6291,Grvl,Lvl,Inside,IDOTRR,RRN,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,GasA,Y,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,2,TA,N,0,0,84,0,0,0,2008,30,IR1,93850,0,6,0.0,84
2723,17529,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Stone,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,GasA,N,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,1,Fa,N,0,0,116,0,0,0,2006,30,Reg,105000,0,3,0.0,116
1350,6324,Pave,Lvl,Inside,BrkSide,RRA,RRAe,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,GasA,N,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,Detchd,1,TA,Y,49,0,87,0,0,0,2008,30,IR1,68500,0,6,0.0,136
136,11600,Pave,Lvl,Corner,NAmes,RRA,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,1105.0,GasA,Y,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2010,90,Reg,154300,0,6,0.0,0
2235,7288,Pave,Lvl,Inside,IDOTRR,Artery,Norm,1Fam,Fin,5,7,1925,2003,Gable,CompShg,VinylSd,None,Gd,Gd,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,936.0,GasA,Y,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,0,,N,0,0,0,176,0,0,2007,50,Reg,129850,0,6,0.0,176
1993,4571,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,616.0,GasA,Y,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,2,Fa,Y,280,0,143,0,0,0,2007,70,Reg,114000,0,6,0.0,423
367,17423,Pave,Lvl,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,0.0,2216.0,GasA,Y,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Attchd,3,TA,Y,0,60,0,0,0,0,2009,20,IR1,501837,0,6,1.0,60
1309,12665,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,GasA,Y,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Detchd,3,TA,Y,418,0,194,0,0,0,2008,50,IR1,153900,0,6,0.0,612
402,9000,Pave,Lvl,FR2,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,864.0,GasA,Y,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,2,TA,Y,200,0,0,0,0,0,2009,20,Reg,130000,0,6,0.0,200
1592,4500,Pave,Lvl,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,1189.0,GasA,Y,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,2,TA,Y,0,122,0,0,0,0,2008,120,Reg,160500,0,6,1.0,122
2409,6373,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1666.0,GasA,Y,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,228,75,0,0,0,0,2006,120,Reg,310090,0,6,1.0,303
539,10083,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,1176.0,GasA,Y,1200,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,0,41,0,0,0,0,2009,20,Reg,184900,0,6,1.0,41
1940,13300,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,928.0,GasA,Y,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1,TA,Y,261,0,156,0,0,0,2007,20,Reg,132000,0,6,0.0,417
588,9600,Pave,Lvl,Inside,,RRA,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,147.0,1288.0,GasA,Y,1336,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,312,11,0,0,0,650,2009,20,Reg,163000,0,6,0.5,323
96,3215,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,0.0,600.0,GasA,Y,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2,TA,Y,0,172,0,0,0,0,2010,160,Reg,155000,0,6,0.0,172
1187,11104,Pave,Lvl,Inside,,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,0.0,1427.0,GasA,Y,1427,0.0,1.0,2,0,4,1,TA,7,Typ,0,Attchd,2,TA,Y,0,0,0,0,216,0,2008,80,IR1,183000,0,6,0.5,216
2154,15295,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,860.0,GasA,Y,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,Attchd,2,TA,Y,225,32,0,0,0,0,2007,60,IR3,211000,0,4,1.0,257
550,9109,Pave,Lvl,Inside,SawyerW,RRA,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,754.0,GasA,Y,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2,TA,Y,140,32,0,0,0,0,2009,60,Reg,184000,0,6,1.0,172
811,7018,Pave,Bnk,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,None,TA,TA,Other,None,None,,None,0.0,None,0.0,0.0,GasA,Y,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2009,90,Reg,118858,0,6,0.0,0
124,14112,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0.0,1152.0,GasA,Y,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,227,0,0,0,0,0,2010,80,IR1,180500,0,6,1.0,227
1836,3523,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1141.0,GasA,Y,1151,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,0,60,0,0,0,0,2007,120,IR1,166000,0,6,1.0,60
779,15312,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,0.0,1138.0,GasA,Y,1138,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,0,0,0,0,140,0,2009,80,Reg,148000,0,6,0.5,140
1886,7450,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,206.0,894.0,GasA,Y,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Detchd,2,TA,Y,0,72,0,0,0,0,2007,20,IR1,124000,0,5,0.0,72
1724,7313,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,1561.0,GasA,Y,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2,TA,Y,203,47,0,0,0,0,2007,120,Reg,277500,0,6,1.0,250
2450,10019,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,0.0,1342.0,GasA,Y,2726,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,3,TA,Y,307,169,168,0,0,0,2006,60,IR1,350000,0,6,0.0,644
1013,15401,Pave,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,0.0,1884.0,GasA,Y,1884,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,3,TA,Y,214,76,0,0,0,0,2008,20,IR1,387000,0,6,1.0,290
2084,9098,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,ALQ,348.0,Unf,0.0,528.0,GasA,Y,605,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,0,,N,0,0,144,0,0,0,2007,30,IR1,86000,0,6,1.0,144
1184,16280,Pave,Lvl,Inside,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,None,Ex,Gd,CBlock,Gd,Gd,Mn,GLQ,1044.0,Rec,382.0,1426.0,GasA,Y,1671,1.0,0.0,3,0,3,1,Ex,6,Typ,1,Attchd,2,TA,Y,280,90,0,0,0,0,2008,20,Reg,290000,0,6,1.0,370
728,9392,Pave,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Other,CompShg,AsbShng,None,TA,Fa,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,245.0,GasA,N,797,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,0,,N,0,36,94,0,0,0,2009,30,Reg,44000,0,6,0.0,130
950,12209,Pave,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,None,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,804.0,GasA,Y,1961,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,TA,Y,125,192,0,0,0,0,2009,60,IR1,215000,0,6,1.0,317
2524,13110,Pave,Lvl,Corner,,RRA,RRAe,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,962.0,Unf,0.0,1153.0,GasA,Y,1193,1.0,0.0,2,0,2,1,TA,6,Typ,0,Attchd,2,TA,Y,140,153,0,0,0,0,2006,190,IR1,146500,0,6,1.0,293
2513,2651,Pave,Lvl,FR2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,641.0,Unf,0.0,673.0,GasA,Y,1382,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Detchd,2,TA,Y,153,50,0,0,0,0,2006,160,Reg,165000,0,6,1.0,203
2028,8520,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,Fin,6,7,1916,1950,Gable,CompShg,Stucco,None,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,546.0,714.0,GasW,N,2526,0.0,0.0,2,0,5,1,Gd,10,Typ,1,Detchd,1,TA,Y,88,15,0,0,0,0,2007,50,Reg,136000,0,6,0.0,103
2309,39384,Pave,Low,CulDSac,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Stone,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,1705.0,GasA,Y,1390,1.0,0.0,1,1,1,1,Ex,4,Min1,2,Attchd,2,TA,Y,0,189,0,0,0,0,2006,20,IR1,252000,0,5,1.0,189
51,2628,Pave,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,GasA,Y,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2,TA,Y,0,27,0,0,0,0,2010,160,Reg,175500,0,6,0.0,27
699,6406,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,0.0,690.0,GasA,Y,1558,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,2,TA,Y,0,36,0,0,182,0,2009,70,Reg,150000,0,6,0.0,218
1881,12342,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,978.0,GasA,Y,1422,0.0,0.0,1,0,3,1,TA,6,Min1,1,Attchd,1,TA,Y,0,0,36,0,0,600,2007,20,IR1,139900,0,5,0.0,36
1345,6240,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,5,7,1930,1992,Gable,CompShg,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1078.0,GasA,Y,1573,0.0,0.0,2,0,3,1,TA,8,Typ,1,Detchd,2,TA,P,0,0,0,0,0,0,2008,50,Reg,162900,0,6,0.0,0
166,10000,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1116.0,GasA,Y,1116,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,2,TA,Y,0,0,0,0,385,0,2010,20,IR1,160000,0,6,0.0,385
781,9000,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,3,3,1947,1950,Gable,CompShg,Wd Sdng,None,TA,TA,Other,None,None,,None,0.0,None,0.0,0.0,GasA,N,660,0.0,0.0,1,0,2,1,Fa,5,Min2,0,None,0,,N,0,0,100,0,0,0,2009,20,Reg,63900,0,4,0.0,100
379,11088,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,832.0,Unf,0.0,1140.0,GasA,Y,1707,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,2,TA,Y,0,0,0,0,0,0,2009,20,Reg,184000,0,6,0.0,0
2818,17755,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,176.0,Unf,0.0,1466.0,GasA,Y,1466,0.0,0.0,1,1,3,1,Fa,6,Typ,2,Attchd,2,TA,Y,0,140,0,0,100,0,2006,20,Reg,149900,0,6,0.0,240
1168,4765,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,1027.0,Unf,0.0,1614.0,GasA,Y,1638,1.0,0.0,2,0,2,1,Ex,5,Typ,1,Attchd,2,TA,Y,230,68,0,0,0,0,2008,120,IR1,300000,0,6,1.0,298
1396,10532,Pave,Lvl,Corner,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Other,Tar&Grv,Plywood,Stone,TA,TA,CBlock,TA,TA,Mn,Rec,988.0,Unf,0.0,988.0,GasA,Y,1721,1.0,0.0,2,0,3,1,TA,7,Mod,2,Basment,2,TA,Y,50,84,0,0,0,0,2008,190,Reg,145000,0,3,1.0,134
838,15426,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,821.0,Unf,0.0,928.0,GasA,Y,1764,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,276,99,0,0,0,0,2009,60,IR1,231500,0,6,1.0,375
1492,13907,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,WdShing,None,TA,TA,CBlock,TA,TA,No,BLQ,290.0,Unf,0.0,996.0,GasA,Y,996,1.0,0.0,1,0,3,1,TA,6,Typ,1,None,0,,Y,144,0,0,0,0,0,2008,30,Reg,108000,0,6,1.0,144
637,8750,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,435.0,BLQ,202.0,1202.0,GasA,Y,1202,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,35,120,0,0,0,2009,20,Reg,120000,0,6,0.5,155
1826,9945,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,0.0,988.0,GasA,Y,988,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2007,20,IR1,128500,0,6,1.0,0
173,8960,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,GasA,Y,1028,0.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,2,TA,Y,0,0,130,0,0,0,2010,30,Reg,115000,0,6,0.0,130
715,3500,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,5,7,1947,1950,Gable,CompShg,AsbShng,None,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,0.0,720.0,GasA,Y,1284,0.0,0.0,1,1,2,1,TA,5,Typ,0,Detchd,1,TA,Y,0,35,0,0,0,0,2009,50,Reg,110000,0,6,0.0,35
1183,24572,Pave,Lvl,CulDSac,Veenker,Norm,Norm,1Fam,2Story,9,3,1977,1977,Other,CompShg,Wd Sdng,BrkFace,Gd,Gd,CBlock,Gd,TA,No,GLQ,410.0,Unf,0.0,994.0,GasA,Y,2944,0.0,0.0,2,2,3,1,Gd,9,Typ,1,Attchd,3,TA,Y,140,70,16,0,0,0,2008,60,IR1,150000,0,6,0.0,226
2433,9056,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0.0,707.0,GasA,Y,1414,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2,TA,Y,100,35,0,0,0,0,2006,60,IR1,178000,0,6,0.0,135
2866,12320,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,7,1932,1990,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,637.0,GasA,Y,1609,0.0,0.0,1,1,3,1,Gd,8,Typ,2,2Types,3,TA,Y,0,0,0,0,104,0,2006,70,IR1,199500,0,6,0.0,104
2311,8238,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,None,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,0.0,813.0,GasA,Y,1525,1.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,2,TA,Y,421,72,0,0,0,0,2006,60,IR1,183500,0,6,1.0,493
1551,6000,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Hip,CompShg,HdBoard,None,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,0.0,624.0,GasA,Y,1656,0.0,0.0,1,1,3,1,TA,7,Mod,1,Attchd,1,TA,Y,0,180,0,0,100,0,2008,80,Reg,126000,0,3,0.0,280
1049,2529,Pave,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1977,1977,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,378.0,Unf,0.0,1055.0,GasA,Y,1055,0.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,2,TA,Y,0,38,0,0,0,0,2008,120,Reg,148500,0,6,0.0,38
657,10800,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,7,1939,2006,Gable,CompShg,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,676.0,GasA,Y,1352,0.0,1.0,2,0,4,1,Gd,7,Typ,0,Detchd,2,TA,Y,187,0,128,0,0,0,2009,60,Reg,149000,0,6,0.5,315
414,2349,Pave,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1977,1977,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,389.0,Unf,0.0,855.0,GasA,Y,1456,0.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,2,TA,Y,0,28,0,0,0,0,2009,160,Reg,137900,0,6,0.0,28
1181,10846,Pave,Lvl,CulDSac,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619.0,Unf,0.0,1719.0,GasA,Y,1719,2.0,0.0,1,1,1,1,Gd,6,Typ,2,Attchd,2,TA,Y,122,30,0,0,0,0,2008,120,IR1,324000,0,6,2.0,152
1514,5604,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,None,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0.0,864.0,GasA,N,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,0,,Y,0,0,96,0,0,0,2008,30,Reg,98000,0,6,1.0,96
1040,1680,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,458.0,Unf,0.0,483.0,GasA,Y,987,0.0,1.0,1,1,2,1,TA,5,Typ,0,Detchd,1,TA,Y,52,0,0,0,0,0,2008,160,Reg,103400,0,6,0.5,52
