Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf,full_bath_shift,half_bath_shift,bedrooms_gr_shift,fireplaces_shift,garage_car_size_shift,lot_area_scaled_mm,bsmt_fin_1_sf_scaled_mm,bsmt_fin_2_sf_scaled_mm,bsmt_sf_scaled_mm,gr_liv_area_scaled_mm,tot_rooms_gr_gr_liv_area,tot_rooms_gr_bedroom_gr,full_bath_gr_liv_area,gar_car_size_overall_qual,yr_built_overall_qual,bsmt_sf_gr_liv_area,functional_mapped_overall_qual,full_bath_gr_liv_area_log,tot_rooms_gr_bedroom_gr_log,lot_area_scaled_mm_log,gr_liv_area_scaled_mm_log,bsmt_fin_1_sf_scaled_mm_log,bsmt_fin_2_sf_scaled_mm_log,bsmt_sf_scaled_mm_log,bedrooms_gr_shift_log,tot_rooms_gr_log,tot_rooms_gr_gr_liv_area_log,lot_area_log,gr_liv_area_log
820,10637,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,1705.0,GasA,Y,1718,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,3,TA,Y,208,44,0,0,0,0,2009,20,Reg,297000,0,6,1.0,252,3,1,4,2,4,1.0592073557387445,1.5886654478976234,1.0,1.5318153462258266,1.3970166379804934,12026,28,5154,32,16056,3423.0,48,8.54752839121231,3.332204510175204,0.057520850793887676,0.3343389899966692,0.46289432284341087,0.0,0.42645353286974635,1.3862943611198906,1.9459101490553132,9.394826251599515,9.272093768251665,7.4489161025442
675,9000,Pave,HLS,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Other,Tar&Grv,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,GasA,Y,1142,0.0,0.0,1,0,2,1,TA,5,Typ,1,Basment,1,TA,Y,0,28,64,0,0,0,2009,20,IR1,113500,0,6,0.0,92,2,1,3,2,2,1.0488268864933419,1.0,1.0,1.049906425452277,1.231784279977051,5710,15,2284,12,11748,1302.0,36,7.7336835707759,2.70805020110221,0.04767228862059833,0.20846375235876013,0.0,0.0,0.048701041581253046,1.0986122886681098,1.6094379124341003,8.649974302650056,9.104979856318357,7.040536390215956
2910,2665,Pave,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,None,TA,TA,PConc,TA,TA,No,ALQ,548.0,Rec,173.0,757.0,GasA,Y,1475,0.0,0.0,2,0,4,1,TA,6,Typ,1,Attchd,1,TA,Y,104,26,0,0,0,0,2006,160,Reg,127000,0,6,0.0,130,3,1,5,2,2,1.0086556753329106,1.2504570383912248,1.1173677069199457,1.2361197754210855,1.3273092369477912,8850,30,4425,10,9885,2232.0,30,8.39502555744203,3.4011973816621555,0.008618429744674869,0.2831537628270334,0.2235091152005692,0.11097565742835838,0.2119772600209368,1.6094379124341003,1.791759469228055,9.088172738001974,7.887959336599945,7.29641326877392
21,11751,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,705.0,Unf,0.0,1844.0,GasA,Y,1844,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,2,TA,Y,0,122,0,0,0,0,2010,20,IR1,190000,0,6,0.0,122,3,1,4,2,3,1.066271401395054,1.3222120658135283,1.0,1.5751715533374921,1.4331612162937464,12908,28,5532,18,11862,3688.0,36,8.61830469278465,3.332204510175204,0.0641678912706698,0.35988264516550206,0.2793061414342633,0.0,0.4543641890999072,1.3862943611198906,1.9459101490553132,9.465602553171852,9.371693622333941,7.519692404116539
1873,9600,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,1242.0,GasA,Y,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,2,TA,Y,0,0,0,0,0,0,2007,20,Reg,175500,0,6,0.0,0,2,2,4,2,3,1.0526315789473684,1.4186471663619744,1.0,1.3873986275733001,1.2604704532415376,7452,24,2484,21,13811,2484.0,42,7.81762544305337,3.1780538303479458,0.05129329438755048,0.23148502686458933,0.34970371776123754,0.0,0.32743050276092006,1.3862943611198906,1.791759469228055,8.916237731721479,9.169518377455928,7.124478262493424
2125,8428,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,None,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,990.0,GasA,Y,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1,TA,Y,256,0,0,0,0,0,2007,20,IR2,146000,0,6,1.0,256,2,1,4,1,2,1.0451997463538365,1.1919561243144425,1.0,1.308796007485964,1.1881812966150316,4950,20,1980,10,9970,1980.0,30,7.590852123688581,2.995732273553991,0.04420801198713488,0.17242381587556327,0.17559575950467185,0.0,0.2691076363466896,1.3862943611198906,1.6094379124341003,8.507142855562735,9.03931477492408,6.897704943128636
1489,9937,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,None,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,1256.0,GasA,Y,1256,1.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1,TA,Y,736,68,0,0,0,0,2008,20,Reg,147500,0,6,1.0,804,2,2,4,1,2,1.0547685478757134,1.3793418647166362,1.1967435549525103,1.3917654398003743,1.2644865174985656,7536,24,2512,10,9825,2512.0,30,7.828834527588089,3.1780538303479458,0.053321356959625296,0.2346661247527841,0.3216064757859224,0.17960416381745478,0.33057304182297953,1.3862943611198906,1.791759469228055,8.927446816256198,9.204020443231363,7.135687347028144
2383,13891,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,None,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,2076.0,GasA,Y,2076,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Attchd,3,TA,Y,216,229,0,0,0,0,2006,20,Reg,465000,0,6,1.0,445,3,2,3,2,4,1.0798414711477489,1.6334552102376598,1.0,1.6475358702432938,1.4997131382673552,14532,21,6228,40,20060,4152.0,60,8.73681053295389,3.044522437723423,0.07681424438770626,0.4052738486641464,0.49069753217750145,0.0,0.4992807596875793,1.0986122886681098,1.9459101490553132,9.584108393341092,9.53899642739739,7.638198244285779
983,9101,Pave,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,BrkFace,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,1097.0,GasA,Y,1110,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,2,TA,Y,303,30,0,0,0,0,2009,85,IR1,165500,0,6,1.0,333,2,1,2,2,3,1.0494673430564363,1.5013711151736746,1.0,1.342170929507174,1.2226047045324153,4440,8,2220,15,9890,2207.0,30,7.705262474866325,2.0794415416798357,0.04828274312594283,0.20098358657859616,0.4063787673768391,0.0,0.2942883996691013,0.6931471805599453,1.3862943611198906,8.39840965542627,9.116139576577355,7.01211529430638
1325,12150,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,5,5,1954,1954,Gable,CompShg,MetalSd,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,GasA,N,1795,0.0,0.0,2,0,4,1,TA,7,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2008,50,Reg,131500,0,6,0.0,0,3,1,5,1,2,1.0688015218769817,1.0,1.0,1.3275109170305677,1.419104991394148,12565,35,5385,10,9770,2845.0,30,8.591372589590488,3.5553480614894135,0.06653794771107716,0.35002638514774237,0.0,0.0,0.28330569785198206,1.6094379124341003,1.9459101490553132,9.438670449977693,9.405084448768694,7.492760300922379
1378,11200,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,1040.0,GasA,Y,1040,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2008,20,Reg,129500,0,6,1.0,0,2,1,4,1,2,1.0627774254914395,1.4140767824497258,1.0,1.3243917654398003,1.2025243832472747,5200,20,2080,10,9825,2080.0,30,7.640123172695364,2.995732273553991,0.06088569407899002,0.1844229999209118,0.3464768675911396,0.0,0.2809533090937031,1.3862943611198906,1.6094379124341003,8.556413904569519,9.323669057283185,6.946975992135418
1537,9670,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stone,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,608.0,GasA,Y,1873,0.0,0.0,1,1,4,1,TA,9,Typ,2,Detchd,2,TA,Y,0,0,207,0,0,0,2008,70,IR1,257076,0,6,0.0,207,2,2,5,3,3,1.0530754597336716,1.0959780621572213,1.0,1.1896444167186526,1.4414802065404475,16857,45,3746,24,15480,2481.0,48,8.228443883004033,3.8066624897703196,0.05171489224966906,0.3656705068473103,0.09164717204558778,0.0,0.17365445299086618,1.6094379124341003,2.1972245773362196,9.732521279780308,9.17678358844734,7.5352967024440884
905,10998,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,984.0,GasA,Y,1604,0.0,0.0,2,0,3,1,TA,6,Min2,0,Detchd,2,TA,Y,0,68,0,0,0,0,2009,50,Reg,117000,0,4,0.0,68,3,1,4,1,3,1.0614965123652504,1.186471663619744,1.2849389416553596,1.3069245165315033,1.3643144004589787,9624,24,4812,15,9705,2588.0,20,8.47886807709457,3.1780538303479458,0.05967971658370882,0.31065203173070616,0.17098391428210882,0.25071120099674166,0.2676766797466851,1.3862943611198906,1.791759469228055,9.172015257654515,9.30546871706776,7.38025578842646
1532,7200,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,None,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,GasA,Y,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1,TA,P,0,0,112,0,0,0,2008,70,Reg,149000,0,6,0.0,112,2,2,4,2,2,1.037412809131262,1.0,1.0,1.2420461634435433,1.3350545037292025,9012,24,3004,14,13517,2278.0,42,8.007700012884026,3.1780538303479458,0.03672993019965408,0.28897211778227083,0.0,0.0,0.21676015145464334,1.3862943611198906,1.791759469228055,9.106312301552135,8.881836305004146,7.31455283232408
132,9920,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,1056.0,GasA,Y,1063,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,164,0,0,0,2010,20,Reg,128000,0,6,1.0,164,2,1,4,1,2,1.0546607482561827,1.1617915904936014,1.1967435549525103,1.329382407985028,1.2091222030981066,6378,24,2126,10,9770,2119.0,30,7.661997558901893,3.1780538303479458,0.053219149580764874,0.1898946443559895,0.14996328820752744,0.17960416381745478,0.28471447948906414,1.3862943611198906,1.791759469228055,8.760609847570002,9.20230820027892,6.968850378341948
1078,2448,Pave,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,GasA,Y,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2,TA,Y,0,27,0,0,0,0,2008,160,Reg,155000,0,6,0.0,27,3,2,3,1,3,1.007279644895371,1.0,1.0,1.2383031815346226,1.3706253585771657,9756,18,4878,21,14021,2390.0,42,8.492490578775866,2.8903717578961645,0.007253276173094585,0.31526710180578854,0.0,0.0,0.21374204051173784,1.0986122886681098,1.791759469228055,9.18563775933581,7.803026643632217,7.3938782901077555
2511,2998,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,756.0,GasA,Y,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2,TA,Y,0,32,0,0,0,0,2006,160,Reg,166000,0,6,0.0,32,3,2,3,1,3,1.0107672796448954,1.1613345521023766,1.0,1.2358078602620086,1.3413654618473896,6096,12,4572,18,12000,2280.0,36,8.427706024914702,2.4849066497880004,0.010709725256964208,0.29368809651199285,0.14956981977829223,0.0,0.2117248940889979,1.0986122886681098,1.3862943611198906,8.715388097366482,8.005700678662542,7.329093736246592
912,7804,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,Fin,4,3,1928,1950,Gable,CompShg,WdShing,None,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,1122.0,GasA,Y,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,Detchd,2,TA,Y,431,44,0,0,0,0,2009,50,Reg,135000,0,4,1.0,475,3,1,5,3,3,1.0412428662016486,1.2842778793418648,1.0,1.3499688084840924,1.472461273666093,13867,35,5943,12,7712,3103.0,16,8.68996933536666,3.5553480614894135,0.040415063288553835,0.3869353364803369,0.25019659878591965,0.0,0.3000814873568192,1.6094379124341003,1.9459101490553132,9.537267195753865,8.962391701743002,7.591357046698551
2351,16692,Pave,Lvl,Inside,,RRA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,1392.0,GasA,Y,2784,1.0,0.0,3,1,5,1,Gd,12,Typ,2,Attchd,2,TA,Y,0,112,0,0,440,2000,2006,60,IR1,250000,1,6,1.0,552,4,2,6,3,3,1.0976030437539632,1.3610603290676417,1.3181818181818181,1.4341859014348097,1.7028112449799195,33408,72,11136,21,13846,4176.0,42,9.317938382574201,4.276666119016055,0.09312875108509498,0.5322805587672501,0.3082640497020825,0.27625337662815813,0.3605973721536286,1.791759469228055,2.4849066497880004,10.41655067124231,9.722684841711443,7.931644021454311
330,1476,Pave,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,None,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,546.0,GasA,Y,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,0,,Y,200,26,0,0,0,0,2010,160,Reg,76000,0,6,0.0,226,2,2,4,1,1,1.0011160431198478,1.0804387568555758,1.0,1.1703056768558953,1.2174411933448077,5460,20,2184,4,7880,1638.0,24,7.688913336864796,2.995732273553991,0.0011154208067009634,0.19675127365390746,0.0773672149841169,0.0,0.1572649769566171,1.3862943611198906,1.6094379124341003,8.605204068738951,7.297091005160418,6.9957661563048505
2586,10170,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,GasA,Y,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Attchd,2,TA,Y,0,0,0,0,0,0,2006,20,Reg,155000,0,6,0.0,0,2,2,3,2,3,1.0562460367786937,1.0,1.0,1.067373674360574,1.3559954102122775,7875,15,3150,18,11706,1791.0,36,8.055157731819678,2.70805020110221,0.05472114752002366,0.30453580471327,0.0,0.0,0.06520112128264055,1.0986122886681098,1.6094379124341003,8.971448463693834,9.227197489042606,7.362010551259734
224,9364,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,663.0,GasA,Y,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,1,TA,Y,379,36,0,0,0,0,2010,60,Reg,158000,0,6,0.0,415,2,2,5,1,2,1.051135066582118,1.1695612431444242,1.0,1.2067997504678727,1.2920252438324726,9464,35,2704,12,11814,2015.0,36,7.902487437162855,3.5553480614894135,0.049870596085102324,0.25621094373956,0.15662867261791708,0.0,0.18797202153101467,1.6094379124341003,1.9459101490553132,9.155250405658222,9.144627828610801,7.20934025660291
98,2544,Pave,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,600.0,GasA,Y,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2,TA,Y,0,172,0,0,0,0,2010,160,Reg,149500,0,6,1.0,172,3,2,3,1,3,1.0078883956880154,1.1681901279707496,1.028493894165536,1.1871490954460386,1.2484222604704533,4800,12,3600,21,14028,1800.0,42,8.1886891244442,2.4849066497880004,0.007857444955947443,0.22188056245581242,0.15545565195555366,0.028095493453035036,0.1715547146865965,1.0986122886681098,1.3862943611198906,8.476371196895983,7.841492924460013,7.090076835776092
2565,9888,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,None,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,936.0,GasA,Y,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1,TA,Y,0,0,160,0,0,0,2006,20,Reg,121000,0,6,0.0,160,2,1,3,1,2,1.0544578313253012,1.2221206581352835,1.0,1.2919525888958203,1.1726907630522088,4680,15,1872,10,9770,1872.0,30,7.534762657037537,2.70805020110221,0.053026730877073186,0.15930090580357406,0.20058759412001675,0.0,0.2561547087860312,1.0986122886681098,1.6094379124341003,8.451053388911692,9.199077179697472,6.841615476477592
1934,7942,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,1040.0,GasA,Y,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2007,20,Reg,136000,0,6,0.5,0,2,1,4,1,2,1.042117945466075,1.0388482632541134,1.6478968792401627,1.3243917654398003,1.2025243832472747,6240,24,2080,12,11718,2080.0,36,7.640123172695364,3.1780538303479458,0.04125512835168464,0.1844229999209118,0.038112660310671426,0.4994998562528905,0.2809533090937031,1.3862943611198906,1.791759469228055,8.738735461363474,8.979920411691197,6.946975992135418
997,15038,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,916.0,GasA,Y,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2,TA,Y,168,84,0,0,0,0,2008,60,IR2,173000,0,6,0.0,252,3,2,4,2,3,1.0871147748890297,1.063071297989031,1.0,1.2857142857142856,1.3734939759036144,11452,28,4908,18,11976,2552.0,36,8.498621805830801,3.332204510175204,0.08352719123934108,0.3173578405978975,0.061162169536737934,0.0,0.251314428280906,1.3862943611198906,1.9459101490553132,9.345919666218006,9.618335609937972,7.400009517162692
64,11764,Pave,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,1152.0,GasA,Y,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,3,TA,Y,132,57,0,0,0,0,2010,60,IR1,290000,0,6,0.0,189,3,2,5,2,4,1.0663538363982246,1.2394881170018281,1.0,1.3593262632563943,1.555364314400459,20430,45,6810,32,15992,3422.0,48,8.826147399143558,3.8066624897703196,0.06424519974639323,0.4417098039786446,0.21469848551841436,0.0,0.30698918233506695,1.6094379124341003,2.1972245773362196,9.924759687811667,9.372799299673886,7.727535110475448
1799,9000,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1184.0,GasA,Y,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2,TA,Y,208,364,0,0,0,0,2007,60,Reg,303477,0,6,0.0,572,3,2,5,2,3,1.0488268864933419,1.0292504570383911,1.0,1.3693075483468498,1.6528973034997132,28710,55,7830,24,16056,3794.0,48,8.965717788984849,4.007333185232471,0.04767228862059833,0.5025296895645076,0.028830825717709084,0.0,0.3143051728997188,1.6094379124341003,2.3978952727983707,10.26500077311511,9.104979856318357,7.867105500316739
230,20062,Pave,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,1420.0,GasA,Y,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,Attchd,2,TA,Y,496,0,0,0,0,0,2010,20,IR1,270000,0,6,1.0,496,2,2,2,3,3,1.1189727330374128,1.4990859232175504,1.0,1.4429195258889582,1.3296041308089501,5932,8,2966,21,13839,2903.0,42,7.994969522697877,2.0794415416798357,0.11241106177411068,0.2848812519199893,0.40485553783631767,0.0,0.36666850962188624,0.6931471805599453,1.3862943611198906,8.688116703257823,9.90658275744343,7.301822342137932
1295,7308,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,Fin,5,5,1920,1950,Gable,CompShg,WdShing,None,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,936.0,GasA,N,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Detchd,1,Fa,N,0,0,236,0,0,0,2008,50,Reg,122250,0,6,0.0,236,2,1,3,2,2,1.0380976537729867,1.1645338208409506,1.0,1.2919525888958203,1.4033275960986804,10440,18,3480,10,9600,2676.0,30,8.15478757276852,2.8903717578961645,0.03738985909793667,0.3388462707270967,0.1523208531501821,0.0,0.2561547087860312,1.0986122886681098,1.791759469228055,9.25339986143663,8.896724917497897,7.461640392208575
638,8750,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,None,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,1382.0,GasA,Y,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Attchd,1,TA,Y,280,0,0,0,0,0,2009,20,Reg,153000,0,6,0.5,280,2,1,4,1,2,1.0472415979708307,1.0786106032906764,1.3276797829036635,1.4310667498440424,1.3006310958118186,8292,24,2764,10,9775,2764.0,30,7.92443418488756,3.1780538303479458,0.04615965786780599,0.262849604987508,0.07567373447778389,0.28343289464679433,0.358420145079763,1.3862943611198906,1.791759469228055,9.02304647355567,9.07680897935166,7.231287004327616
2278,8402,Pave,Lvl,Inside,Mitchel,RRA,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,1120.0,GasA,Y,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,0,,Y,0,30,0,0,0,0,2007,20,Reg,147000,0,6,0.0,30,2,1,4,1,1,1.0450348763474953,1.0941499085923216,1.0,1.3493449781659388,1.225473321858864,6720,24,2240,5,10035,2240.0,30,7.7142311448490855,3.1780538303479458,0.044050259355069024,0.20332715456006456,0.08997772257604653,0.0,0.29961927334350574,1.3862943611198906,1.791759469228055,8.812843433517195,9.036225051729327,7.02108396428914
2202,4000,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,531.0,GasA,Y,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1,TA,Y,0,0,0,0,0,0,2007,70,Reg,148500,0,6,1.0,0,2,1,3,2,2,1.01712111604312,1.1124314442413163,1.0,1.1656269494697442,1.219162363740677,5490,15,2196,14,13510,1629.0,42,7.694392802629421,2.70805020110221,0.016976201463421516,0.1981640358384963,0.10654811000560073,0.0,0.1532590963159856,1.0986122886681098,1.6094379124341003,8.610683534503575,8.294049640102028,7.001245622069476
2833,3363,Pave,Lvl,Inside,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,GasA,Y,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2,TA,Y,0,40,0,0,0,0,2006,160,Reg,130000,0,2,0.0,40,3,1,4,1,3,1.0130818008877616,1.0,1.0,1.3044291952588896,1.3941480206540446,11956,28,5124,21,14028,2684.0,14,8.541690663016626,3.332204510175204,0.012996973129510368,0.33228349081457315,0.0,0.0,0.2657655468190806,1.3862943611198906,1.9459101490553132,9.388988523403828,8.12058871174027,7.443078374348516
1707,13615,Pave,HLS,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,GasA,Y,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,3,TA,Y,158,105,0,0,0,0,2007,20,IR1,372000,0,6,0.0,263,3,2,4,2,4,1.0780913126188967,1.0,1.0,1.5620711166562695,1.421113023522662,12614,28,5406,36,18054,3604.0,54,8.595264726836392,3.332204510175204,0.07519217448288215,0.3514403839693387,0.0,0.0,0.4460125796104362,1.3862943611198906,1.9459101490553132,9.442562587223597,9.51892740510786,7.496652438168283
2428,3013,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1362.0,GasA,Y,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,142,20,0,0,0,0,2006,120,Reg,213490,0,6,0.0,162,3,1,3,2,3,1.010862396956246,1.0073126142595978,1.0,1.4248284466625079,1.336201950659782,9036,18,4518,21,14035,2868.0,42,8.415824697027949,2.8903717578961645,0.01080382489600462,0.2898312243643201,0.007286006730933313,0.0,0.35405141816634794,1.0986122886681098,1.791759469228055,9.108971877587894,8.0106915391303,7.317212408359839
